student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Total_Family_Education,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,support_sch_or_fam,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,Total_alc,health,absences,G1,G2,G3,Subject,Concat,Count,Average_Grade
368,GP,F,17,U,LE3,T,2,1,3,other,other,home,father,1,2,0,no,no,0,no,yes,yes,yes,yes,no,4,2,3,2,2,4,2,2,11,12,14,por,noyesUnoyes4yes120no17LE3T2otherotherhome2noFyesGP1father32222,1,12.33333333
369,GP,M,18,U,LE3,T,4,4,8,other,other,reputation,father,1,1,0,no,yes,1,no,no,yes,yes,yes,no,4,2,5,3,4,7,5,2,8,9,11,por,noyesUyesno4yes410no18LE3T4otherotherreputation2noMyesGP1father53452,1,9.333333333
370,GP,F,19,U,GT3,T,1,1,2,other,other,course,other,3,3,0,no,no,0,no,yes,yes,no,no,yes,1,5,5,4,3,7,5,12,10,10,11,por,nonoUnoyes1yes130no19GT3T1otherothercourse5yesFnoGP3other543512,1,10.33333333
371,GP,F,19,U,LE3,A,1,1,2,other,other,course,other,3,2,2,no,yes,1,no,no,no,yes,yes,yes,5,3,4,1,1,2,4,2,8,8,9,por,noyesUyesno5no122no19LE3A1otherothercourse3yesFyesGP3other41142,1,8.333333333
372,GP,F,18,U,GT3,T,2,2,4,other,other,course,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,5,2,4,6,5,2,10,10,10,por,noyesUyesyes4yes210no18GT3T2otherothercourse3yesFyesGP1mother52452,1,10
373,GP,F,17,U,GT3,T,2,2,4,other,other,course,mother,1,2,0,no,yes,1,no,no,yes,yes,no,yes,4,2,2,1,1,2,3,4,14,13,13,por,nonoUyesno4yes220no17GT3T2otherothercourse2yesFyesGP1mother21134,1,13.33333333
374,GP,F,17,R,LE3,T,2,2,4,services,services,course,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,no,3,3,2,2,2,4,3,0,11,11,10,por,noyesRyesyes3yes230no17LE3T2servicesservicescourse3noFyesGP1mother22230,1,10.66666667
375,GP,F,17,U,GT3,T,3,1,4,services,services,course,father,1,3,0,no,yes,1,no,no,no,yes,yes,no,3,4,3,2,3,5,5,0,17,18,17,por,noyesUyesno3no130no17GT3T3servicesservicescourse4noFyesGP1father32350,1,17.33333333
377,GP,F,18,U,GT3,T,1,1,2,other,other,home,mother,2,3,0,no,no,0,no,yes,yes,yes,yes,no,4,5,5,1,2,3,2,0,14,14,14,por,noyesUnoyes4yes130no18GT3T1otherotherhome5noFyesGP2mother51220,1,14
378,GP,M,18,U,GT3,T,4,4,8,other,other,course,mother,1,3,0,no,no,0,no,yes,yes,yes,yes,no,4,3,3,2,2,4,3,0,13,14,13,por,noyesUnoyes4yes430no18GT3T4otherothercourse3noMyesGP1mother32230,1,13.33333333
379,GP,M,17,U,GT3,T,3,3,6,other,services,reputation,mother,1,1,0,no,no,0,no,yes,no,yes,yes,no,4,3,5,3,5,8,5,0,17,18,17,por,noyesUnoyes4no310no17GT3T3otherservicesreputation3noMyesGP1mother53550,1,17.33333333
380,GP,M,17,R,GT3,T,2,2,4,services,other,course,mother,4,1,0,no,yes,1,no,no,yes,yes,yes,no,4,4,5,5,5,10,4,2,11,10,10,por,noyesRyesno4yes210no17GT3T2servicesothercourse4noMyesGP4mother55542,1,10.33333333
381,GP,F,17,U,GT3,T,4,4,8,teacher,services,course,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,no,5,4,4,1,3,4,4,0,13,12,13,por,noyesUyesyes5yes430no17GT3T4teacherservicescourse4noFyesGP1mother41340,1,12.66666667
382,GP,F,17,U,GT3,T,4,4,8,teacher,teacher,course,mother,2,3,0,no,yes,1,no,no,no,yes,yes,yes,4,3,3,1,2,3,4,4,15,14,15,por,noyesUyesno4no430no17GT3T4teacherteachercourse3yesFyesGP2mother31244,1,14.66666667
383,GP,F,17,U,GT3,T,3,3,6,at_home,other,course,mother,1,1,0,no,yes,1,yes,yes,yes,yes,yes,no,4,2,5,2,5,7,5,2,11,12,11,por,noyesUyesyes4yes310yes17GT3T3at_homeothercourse2noFyesGP1mother52552,1,11.33333333
384,GP,M,18,U,LE3,T,2,2,4,other,other,course,mother,1,4,0,no,yes,1,yes,yes,yes,yes,yes,no,4,5,5,2,4,6,5,0,11,11,12,por,noyesUyesyes4yes240yes18LE3T2otherothercourse5noMyesGP1mother52450,1,11.33333333
385,GP,M,19,R,GT3,T,3,2,5,at_home,services,home,other,1,1,0,no,yes,1,no,no,no,yes,no,yes,5,3,4,2,2,4,5,0,11,10,10,por,nonoRyesno5no210no19GT3T3at_homeserviceshome3yesMyesGP1other42250,1,10.33333333
386,GP,F,18,U,GT3,T,2,2,4,at_home,other,course,mother,4,2,0,no,no,0,no,yes,yes,yes,no,yes,4,2,5,1,1,2,2,2,10,9,10,por,nonoUnoyes4yes220no18GT3T2at_homeothercourse2yesFyesGP4mother51122,1,9.666666667
387,GP,F,17,R,GT3,T,2,4,6,at_home,other,course,father,1,3,0,no,yes,1,no,no,yes,yes,yes,yes,4,4,3,1,1,2,5,0,15,15,15,por,noyesRyesno4yes430no17GT3T2at_homeothercourse4yesFyesGP1father31150,1,15
388,GP,M,18,U,GT3,T,2,2,4,other,other,reputation,mother,1,1,0,no,no,0,no,no,no,yes,yes,no,5,4,2,1,2,3,5,6,15,14,15,por,noyesUnono5no210no18GT3T2otherotherreputation4noMyesGP1mother21256,1,14.66666667
389,GP,F,18,U,GT3,T,3,3,6,services,services,home,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,no,5,3,4,1,1,2,4,8,10,11,12,por,noyesUnoyes5yes320no18GT3T3servicesserviceshome3noFyesGP1mother41148,1,11
391,GP,F,18,R,GT3,T,2,2,4,at_home,other,course,mother,2,4,0,no,no,0,no,yes,yes,yes,no,no,4,4,4,1,1,2,4,6,14,13,14,por,nonoRnoyes4yes240no18GT3T2at_homeothercourse4noFyesGP2mother41146,1,13.66666667
392,GP,F,17,U,GT3,T,3,4,7,services,other,course,mother,1,3,0,no,no,0,no,no,yes,yes,yes,no,4,4,5,1,3,4,5,8,11,13,14,por,noyesUnono4yes430no17GT3T3servicesothercourse4noFyesGP1mother51358,1,12.66666667
393,GP,F,17,U,GT3,T,3,2,5,other,other,home,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,yes,4,3,2,2,3,5,2,0,12,13,15,por,noyesUyesno4yes220no17GT3T3otherotherhome3yesFyesGP1mother22320,1,13.33333333
394,GP,F,18,U,LE3,T,3,3,6,services,services,home,mother,1,4,0,no,yes,1,no,no,yes,yes,yes,no,5,3,3,1,1,2,1,4,14,14,15,por,noyesUyesno5yes340no18LE3T3servicesserviceshome3noFyesGP1mother31114,1,14.33333333
395,GP,F,17,R,GT3,A,3,2,5,other,other,home,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,3,3,2,3,5,2,0,14,14,16,por,noyesRyesno4yes220no17GT3A3otherotherhome3noFyesGP1mother32320,1,14.66666667
396,GP,M,18,U,GT3,T,4,4,8,teacher,services,home,father,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,3,2,2,4,2,0,12,12,13,por,noyesUyesyes4yes420no18GT3T4teacherserviceshome3noMyesGP1father32220,1,12.33333333
397,GP,M,18,U,LE3,T,3,4,7,services,other,home,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,3,3,1,3,4,5,6,16,16,17,por,noyesUnoyes4yes420no18LE3T3servicesotherhome3yesMyesGP1mother31356,1,16.33333333
398,GP,F,17,U,GT3,A,2,2,4,at_home,at_home,home,father,1,2,0,no,yes,1,no,no,yes,yes,yes,yes,3,3,1,1,2,3,4,18,10,12,14,por,noyesUyesno3yes220no17GT3A2at_homeat_homehome3yesFyesGP1father112418,1,12
399,GP,F,18,U,GT3,T,2,3,5,at_home,other,course,mother,1,3,0,no,yes,1,no,no,yes,yes,yes,no,4,3,3,1,2,3,3,0,11,12,14,por,noyesUyesno4yes330no18GT3T2at_homeothercourse3noFyesGP1mother31230,1,12.33333333
400,GP,F,18,U,GT3,T,3,2,5,other,services,other,mother,1,3,0,no,no,0,no,no,yes,yes,yes,yes,5,4,3,2,3,5,1,4,14,16,17,por,noyesUnono5yes230no18GT3T3otherservicesother4yesFyesGP1mother32314,1,15.66666667
401,GP,M,18,R,GT3,T,4,3,7,teacher,services,course,mother,1,3,0,no,no,0,no,no,yes,yes,yes,yes,5,3,2,1,2,3,4,4,15,14,17,por,noyesRnono5yes330no18GT3T4teacherservicescourse3yesMyesGP1mother21244,1,15.33333333
402,GP,M,18,U,GT3,T,4,3,7,teacher,other,course,mother,1,3,0,no,yes,1,no,no,yes,yes,yes,yes,5,4,5,2,3,5,5,0,14,13,14,por,noyesUyesno5yes330no18GT3T4teacherothercourse4yesMyesGP1mother52350,1,13.66666667
403,GP,F,17,U,GT3,T,4,3,7,health,other,reputation,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,4,0,11,12,13,por,noyesUyesyes4yes330no17GT3T4healthotherreputation4yesFyesGP1mother31340,1,12
404,GP,F,17,U,GT3,T,2,1,3,services,other,course,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,4,2,2,4,1,10,12,15,15,por,noyesUyesyes4yes120no17GT3T2servicesothercourse3yesFyesGP2mother422110,1,14
405,GP,F,17,U,GT3,T,2,1,3,services,other,reputation,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,5,2,4,6,4,4,12,16,16,por,noyesUyesyes4yes120no17GT3T2servicesotherreputation3noFyesGP1mother52444,1,14.66666667
406,GP,F,19,U,LE3,A,2,3,5,at_home,other,home,other,2,1,1,no,no,0,no,no,yes,no,yes,no,2,2,3,3,4,7,5,16,10,11,11,por,noyesUnono2yes311no19LE3A2at_homeotherhome2noFnoGP2other334516,1,10.66666667
407,GP,F,17,U,GT3,T,3,1,4,other,at_home,home,mother,1,1,1,no,yes,1,yes,no,yes,yes,yes,yes,4,1,2,1,1,2,3,6,10,13,13,por,noyesUyesno4yes111yes17GT3T3otherat_homehome1yesFyesGP1mother21136,1,12
408,GP,F,21,U,LE3,T,4,4,8,other,other,reputation,other,1,3,2,no,no,0,yes,yes,yes,yes,yes,no,3,3,2,1,1,2,5,0,9,12,12,por,noyesUnoyes3yes432yes21LE3T4otherotherreputation3noFyesGP1other21150,1,11
409,GP,M,18,U,LE3,T,2,2,4,services,services,reputation,mother,1,2,0,no,yes,1,no,yes,no,no,yes,no,4,4,4,1,3,4,3,11,9,11,12,por,noyesUyesyes4no220no18LE3T2servicesservicesreputation4noMnoGP1mother413311,1,10.66666667
410,GP,M,18,U,LE3,A,3,4,7,other,other,reputation,other,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,3,5,1,4,5,2,9,13,14,15,por,noyesUnoyes4yes420no18LE3A3otherotherreputation3yesMyesGP1other51429,1,14
411,GP,F,17,U,GT3,T,2,2,4,services,services,reputation,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,4,1,3,4,4,0,13,17,17,por,noyesUyesyes4yes220no17GT3T2servicesservicesreputation3noFyesGP1mother41340,1,15.66666667
412,GP,M,17,U,LE3,A,4,4,8,health,other,reputation,mother,1,3,0,no,yes,1,no,no,yes,yes,yes,no,4,4,2,1,2,3,4,2,12,15,15,por,noyesUyesno4yes430no17LE3A4healthotherreputation4noMyesGP1mother21242,1,14
413,GP,F,18,U,LE3,T,4,2,6,teacher,other,course,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,2,2,1,1,2,3,0,14,17,17,por,noyesUyesyes4yes220no18LE3T4teacherothercourse2noFyesGP1mother21130,1,16
414,GP,M,21,R,LE3,T,1,1,2,at_home,other,course,other,2,2,2,no,yes,1,no,yes,yes,no,yes,yes,5,3,3,5,2,7,4,21,9,10,10,por,noyesRyesyes5yes122no21LE3T1at_homeothercourse3yesMnoGP2other352421,1,9.666666667
415,GP,F,20,R,GT3,T,1,1,2,other,other,reputation,other,2,3,0,no,no,0,no,no,yes,yes,yes,yes,3,2,2,1,3,4,3,8,11,15,15,por,noyesRnono3yes130no20GT3T1otherotherreputation2yesFyesGP2other21338,1,13.66666667
416,GP,F,19,U,GT3,T,4,4,8,teacher,other,home,other,1,1,1,no,yes,1,no,no,yes,yes,yes,yes,3,2,5,4,4,8,5,5,9,10,11,por,noyesUyesno3yes411no19GT3T4teacherotherhome2yesFyesGP1other54455,1,10
417,GP,M,17,U,LE3,A,3,2,5,other,other,reputation,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,4,4,1,2,3,5,10,16,18,18,por,noyesUyesno4yes220no17LE3A3otherotherreputation4noMyesGP1mother412510,1,17.33333333
418,GP,F,18,U,GT3,T,3,2,5,at_home,other,reputation,father,1,3,0,no,yes,1,no,no,yes,yes,yes,yes,4,3,4,1,2,3,2,5,14,17,17,por,noyesUyesno4yes230no18GT3T3at_homeotherreputation3yesFyesGP1father41225,1,16
419,GP,M,18,R,GT3,T,2,3,5,other,services,reputation,father,1,1,0,no,no,0,no,no,yes,yes,yes,no,3,1,3,4,5,9,4,13,13,14,14,por,noyesRnono3yes310no18GT3T2otherservicesreputation1noMyesGP1father345413,1,13.66666667
420,GP,M,19,U,GT3,T,2,1,3,other,other,reputation,mother,1,1,0,no,no,0,no,no,yes,yes,yes,no,5,3,4,1,4,5,4,10,7,11,11,por,noyesUnono5yes110no19GT3T2otherotherreputation3noMyesGP1mother414410,1,9.666666667
421,GP,F,18,U,LE3,A,2,2,4,services,other,reputation,mother,2,2,0,no,yes,1,no,no,yes,yes,yes,no,4,1,4,1,3,4,4,10,14,17,17,por,noyesUyesno4yes220no18LE3A2servicesotherreputation1noFyesGP2mother413410,1,16
422,GP,F,20,U,GT3,T,1,0,1,other,other,reputation,mother,2,1,1,yes,no,1,no,no,yes,yes,yes,yes,5,3,1,1,1,2,5,5,8,10,10,por,yesyesUnono5yes011no20GT3T1otherotherreputation3yesFyesGP2mother11155,1,9.333333333
423,GP,F,18,U,GT3,T,3,2,5,services,other,home,mother,1,2,0,no,yes,1,no,yes,no,yes,yes,yes,3,1,2,1,2,3,1,4,10,13,13,por,noyesUyesyes3no220no18GT3T3servicesotherhome1yesFyesGP1mother21214,1,12
424,MS,F,16,U,GT3,T,1,3,4,at_home,other,other,father,2,1,0,no,yes,1,no,no,yes,no,yes,yes,4,3,3,1,3,4,5,11,10,11,11,por,noyesUyesno4yes310no16GT3T1at_homeotherother3yesFnoMS2father313511,1,10.66666667
425,MS,F,16,R,GT3,T,2,2,4,other,other,course,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,4,4,1,1,2,5,0,12,12,12,por,noyesRyesyes4yes220no16GT3T2otherothercourse4noFyesMS2mother41150,1,12
426,MS,F,15,R,GT3,T,1,1,2,at_home,services,other,mother,1,1,1,no,yes,1,no,no,yes,yes,no,yes,4,1,3,1,1,2,2,6,10,10,10,por,nonoRyesno4yes111no15GT3T1at_homeservicesother1yesFyesMS1mother31126,1,10
427,MS,F,15,R,GT3,T,3,3,6,at_home,other,course,mother,2,1,0,no,yes,1,no,no,yes,yes,yes,no,5,4,4,2,3,5,5,4,10,10,11,por,noyesRyesno5yes310no15GT3T3at_homeothercourse4noFyesMS2mother42354,1,10.33333333
428,MS,F,16,R,GT3,T,2,3,5,at_home,services,course,mother,2,2,0,no,no,0,no,no,yes,yes,no,no,4,5,2,1,2,3,5,0,16,17,17,por,nonoRnono4yes320no16GT3T2at_homeservicescourse5noFyesMS2mother21250,1,16.66666667
429,MS,F,15,R,LE3,T,2,1,3,at_home,other,home,mother,2,1,0,no,no,0,no,no,yes,no,no,no,1,3,4,1,1,2,1,0,6,8,9,por,nonoRnono1yes110no15LE3T2at_homeotherhome3noFnoMS2mother41110,1,7.666666667
430,MS,M,16,R,LE3,A,4,4,8,at_home,other,home,mother,1,2,0,no,yes,1,no,no,yes,yes,no,no,5,3,2,1,3,4,2,5,10,11,11,por,nonoRyesno5yes420no16LE3A4at_homeotherhome3noMyesMS1mother21325,1,10.66666667
431,MS,M,16,U,GT3,A,1,2,3,other,other,other,mother,1,3,0,yes,no,1,no,no,yes,yes,yes,no,4,4,3,1,1,2,5,0,10,11,11,por,yesyesUnono4yes230no16GT3A1otherotherother4noMyesMS1mother31150,1,10.66666667
432,MS,F,17,R,GT3,T,3,2,5,at_home,other,course,father,1,2,1,no,no,0,no,no,yes,yes,no,yes,4,5,4,1,2,3,5,0,10,10,10,por,nonoRnono4yes221no17GT3T3at_homeothercourse5yesFyesMS1father41250,1,10
433,MS,F,17,R,GT3,T,1,1,2,other,other,other,father,1,1,1,no,yes,1,no,no,no,no,yes,no,5,4,4,2,2,4,5,0,6,6,7,por,noyesRyesno5no111no17GT3T1otherotherother4noFnoMS1father42250,1,6.333333333
434,MS,F,15,R,GT3,T,4,4,8,teacher,other,course,mother,2,1,0,no,no,0,no,no,yes,yes,yes,yes,1,5,1,3,5,8,5,0,13,14,14,por,noyesRnono1yes410no15GT3T4teacherothercourse5yesFyesMS2mother13550,1,13.66666667
435,MS,F,16,U,LE3,A,2,2,4,at_home,other,reputation,mother,2,4,0,no,no,0,no,yes,no,no,no,yes,1,2,1,1,1,2,1,4,10,9,11,por,nonoUnoyes1no240no16LE3A2at_homeotherreputation2yesFnoMS2mother11114,1,10
436,MS,F,15,R,LE3,T,1,1,2,at_home,services,reputation,father,2,2,0,no,yes,1,no,no,yes,yes,yes,no,5,4,3,1,2,3,4,0,10,10,10,por,noyesRyesno5yes120no15LE3T1at_homeservicesreputation4noFyesMS2father31240,1,10
437,MS,F,15,R,LE3,T,1,1,2,other,services,course,mother,2,1,1,no,yes,1,no,no,yes,yes,yes,yes,4,4,3,1,2,3,2,4,6,7,8,por,noyesRyesno4yes111no15LE3T1otherservicescourse4yesFyesMS2mother31224,1,7
438,MS,F,16,R,GT3,T,0,2,2,other,other,other,mother,2,1,0,no,yes,1,no,yes,yes,yes,no,no,3,2,3,1,2,3,2,0,12,11,12,por,nonoRyesyes3yes210no16GT3T0otherotherother2noFyesMS2mother31220,1,11.66666667
439,MS,F,17,R,GT3,T,2,3,5,other,other,course,mother,2,1,0,no,yes,1,no,no,yes,yes,yes,no,5,5,5,1,3,4,3,2,10,11,12,por,noyesRyesno5yes310no17GT3T2otherothercourse5noFyesMS2mother51332,1,11
440,MS,F,15,R,GT3,T,3,3,6,other,services,course,father,2,1,0,no,no,0,no,no,no,yes,yes,no,4,1,3,1,1,2,4,0,14,16,16,por,noyesRnono4no310no15GT3T3otherservicescourse1noFyesMS2father31140,1,15.33333333
441,MS,M,16,U,GT3,T,1,1,2,at_home,services,home,mother,2,2,0,no,yes,1,no,yes,yes,yes,no,yes,5,4,5,4,5,9,3,0,7,0,0,por,nonoUyesyes5yes120no16GT3T1at_homeserviceshome4yesMyesMS2mother54530,1,2.333333333
442,MS,M,17,U,GT3,T,1,1,2,other,other,home,mother,1,2,0,no,no,0,yes,no,no,yes,yes,no,4,4,3,2,4,6,5,4,8,9,9,por,noyesUnono4no120yes17GT3T1otherotherhome4noMyesMS1mother32454,1,8.666666667
443,MS,M,15,R,LE3,T,4,1,5,health,services,reputation,father,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,3,4,1,2,3,2,0,12,13,14,por,noyesRyesyes5yes120no15LE3T4healthservicesreputation3noMyesMS1father41220,1,13
444,MS,M,15,R,LE3,T,4,1,5,health,services,reputation,father,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,3,4,1,2,3,2,7,7,9,8,por,noyesRyesyes5yes120no15LE3T4healthservicesreputation3noMyesMS1father41227,1,8
445,MS,M,16,R,GT3,T,3,4,7,other,health,other,mother,3,2,0,no,no,0,no,no,no,yes,no,no,3,4,5,1,2,3,5,4,9,10,11,por,nonoRnono3no420no16GT3T3otherhealthother4noMyesMS3mother51254,1,10
446,MS,M,15,R,GT3,T,1,1,2,other,other,course,mother,4,2,0,no,yes,1,no,yes,yes,yes,no,yes,5,4,5,2,4,6,4,8,7,9,9,por,nonoRyesyes5yes120no15GT3T1otherothercourse4yesMyesMS4mother52448,1,8.333333333
447,MS,M,15,U,LE3,T,3,3,6,at_home,at_home,reputation,father,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,3,3,1,1,2,5,0,11,11,11,por,noyesUyesyes5yes320no15LE3T3at_homeat_homereputation3noMyesMS1father31150,1,11
448,MS,M,17,R,GT3,T,2,1,3,other,other,other,mother,3,1,0,no,no,0,no,yes,yes,no,no,yes,5,5,5,5,5,10,3,8,8,10,9,por,nonoRnoyes5yes110no17GT3T2otherotherother5yesMnoMS3mother55538,1,9
449,MS,F,16,R,GT3,T,4,4,8,teacher,teacher,course,mother,2,3,0,no,no,0,no,yes,yes,yes,yes,yes,4,2,2,1,1,2,4,6,16,16,17,por,noyesRnoyes4yes430no16GT3T4teacherteachercourse2yesFyesMS2mother21146,1,16.33333333
450,MS,F,15,R,GT3,T,1,2,3,other,services,course,mother,2,1,0,no,no,0,no,no,yes,yes,no,no,5,1,2,1,1,2,1,3,11,13,13,por,nonoRnono5yes210no15GT3T1otherservicescourse1noFyesMS2mother21113,1,12.33333333
451,MS,F,16,R,GT3,T,2,3,5,other,services,course,mother,3,2,0,no,yes,1,no,no,yes,yes,yes,no,4,5,4,1,2,3,1,2,15,15,15,por,noyesRyesno4yes320no16GT3T2otherservicescourse5noFyesMS3mother41212,1,15
452,MS,M,16,R,GT3,T,1,2,3,other,other,course,father,2,2,0,no,no,0,no,no,yes,yes,no,no,4,3,3,1,1,2,5,0,10,11,11,por,nonoRnono4yes220no16GT3T1otherothercourse3noMyesMS2father31150,1,10.66666667
453,MS,F,16,R,GT3,T,2,2,4,other,other,course,mother,3,2,0,no,yes,1,no,no,yes,yes,yes,no,4,4,5,1,1,2,4,4,9,10,11,por,noyesRyesno4yes220no16GT3T2otherothercourse4noFyesMS3mother51144,1,10
454,MS,F,16,U,GT3,T,1,2,3,other,services,course,mother,1,3,1,no,yes,1,no,no,yes,yes,no,no,1,3,2,1,2,3,4,0,10,8,8,por,nonoUyesno1yes231no16GT3T1otherservicescourse3noFyesMS1mother21240,1,8.666666667
455,MS,F,16,U,GT3,T,1,2,3,other,services,course,mother,1,3,1,no,yes,1,no,no,yes,yes,no,no,1,3,2,1,2,3,4,3,9,8,8,por,nonoUyesno1yes231no16GT3T1otherservicescourse3noFyesMS1mother21243,1,8.333333333
456,MS,F,15,U,GT3,T,2,1,3,at_home,other,home,mother,1,2,0,yes,yes,2,no,no,no,yes,yes,no,4,4,2,3,3,6,2,0,9,10,9,por,yesyesUyesno4no120no15GT3T2at_homeotherhome4noFyesMS1mother23320,1,9.333333333
457,MS,F,16,U,GT3,T,1,1,2,at_home,other,course,father,1,2,0,no,yes,1,no,no,no,yes,no,yes,5,4,3,2,1,3,2,0,13,14,15,por,nonoUyesno5no120no16GT3T1at_homeothercourse4yesFyesMS1father32120,1,14
458,MS,M,17,R,LE3,T,1,2,3,at_home,services,reputation,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,no,5,5,5,5,5,10,3,4,10,11,11,por,noyesRyesyes5yes210no17LE3T1at_homeservicesreputation5noMyesMS1mother55534,1,10.66666667
459,MS,F,16,R,GT3,T,1,1,2,other,other,home,father,4,4,0,no,yes,1,no,no,no,yes,yes,no,4,3,2,1,1,2,1,0,13,10,13,por,noyesRyesno4no140no16GT3T1otherotherhome3noFyesMS4father21110,1,12
460,MS,F,16,R,GT3,T,1,1,2,at_home,other,other,father,4,3,0,yes,yes,2,no,no,yes,yes,no,no,4,4,3,1,1,2,5,2,10,9,10,por,yesnoRyesno4yes130no16GT3T1at_homeotherother4noFyesMS4father31152,1,9.666666667
461,MS,F,15,R,GT3,T,1,1,2,at_home,other,home,father,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,3,1,1,2,2,1,11,10,11,por,noyesRyesyes4yes120no15GT3T1at_homeotherhome3noFyesMS2father31121,1,10.66666667
462,MS,F,16,R,GT3,T,1,1,2,at_home,other,other,mother,2,1,0,no,no,0,no,yes,yes,yes,yes,yes,4,2,2,4,3,7,2,0,13,12,14,por,noyesRnoyes4yes110no16GT3T1at_homeotherother2yesFyesMS2mother24320,1,13
463,MS,F,15,R,GT3,T,1,1,2,at_home,at_home,course,father,3,2,0,no,yes,1,no,no,yes,yes,no,no,4,2,1,1,2,3,2,0,13,14,14,por,nonoRyesno4yes120no15GT3T1at_homeat_homecourse2noFyesMS3father11220,1,13.66666667
464,MS,F,15,R,LE3,T,2,2,4,other,other,other,father,1,3,0,yes,yes,2,no,no,yes,yes,no,no,4,4,3,2,2,4,5,2,14,11,12,por,yesnoRyesno4yes230no15LE3T2otherotherother4noFyesMS1father32252,1,12.33333333
465,MS,M,16,R,GT3,T,1,1,2,at_home,other,other,father,2,1,0,no,no,0,no,yes,yes,yes,no,no,3,4,4,3,4,7,5,6,11,11,11,por,nonoRnoyes3yes110no16GT3T1at_homeotherother4noMyesMS2father43456,1,11
466,MS,F,18,U,GT3,T,1,2,3,other,other,course,father,1,2,1,no,yes,1,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,5,9,9,8,8,por,noyesUyesyes3yes221no18GT3T1otherothercourse4yesFyesMS1father42359,1,8.333333333
467,MS,M,15,U,GT3,T,3,1,4,other,services,home,mother,2,1,0,no,yes,1,no,no,yes,yes,no,no,3,2,3,1,3,4,4,0,10,9,11,por,nonoUyesno3yes110no15GT3T3otherserviceshome2noMyesMS2mother31340,1,10
468,MS,F,16,R,GT3,T,2,2,4,other,services,course,father,3,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,3,4,1,1,2,2,1,14,13,14,por,noyesRyesyes5yes220no16GT3T2otherservicescourse3noFyesMS3father41121,1,13.66666667
469,MS,M,15,U,GT3,T,2,2,4,health,other,reputation,mother,3,1,0,no,no,0,no,no,yes,yes,no,no,4,3,3,1,2,3,4,1,13,12,13,por,nonoUnono4yes210no15GT3T2healthotherreputation3noMyesMS3mother31241,1,12.66666667
470,MS,M,16,U,GT3,T,4,4,8,other,teacher,course,father,1,2,0,no,yes,1,no,yes,yes,yes,no,yes,4,3,1,1,1,2,3,0,13,12,13,por,nonoUyesyes4yes420no16GT3T4otherteachercourse3yesMyesMS1father11130,1,12.66666667
471,MS,F,15,R,GT3,T,3,3,6,services,other,reputation,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,yes,4,5,4,1,1,2,1,4,13,12,12,por,noyesRyesno4yes320no15GT3T3servicesotherreputation5yesFyesMS1mother41114,1,12.33333333
472,MS,F,16,R,GT3,T,2,2,4,at_home,other,course,mother,2,2,1,no,yes,1,no,yes,no,yes,no,no,4,4,4,2,3,5,5,2,12,11,12,por,nonoRyesyes4no221no16GT3T2at_homeothercourse4noFyesMS2mother42352,1,11.66666667
473,MS,F,16,R,LE3,T,2,2,4,other,other,home,father,3,1,0,no,yes,1,no,yes,yes,yes,no,yes,4,3,2,1,1,2,4,0,14,14,16,por,nonoRyesyes4yes210no16LE3T2otherotherhome3yesFyesMS3father21140,1,14.66666667
474,MS,M,16,U,LE3,T,2,1,3,at_home,services,course,mother,2,1,0,no,yes,1,no,yes,yes,yes,yes,no,2,4,3,2,3,5,4,4,10,8,10,por,noyesUyesyes2yes110no16LE3T2at_homeservicescourse4noMyesMS2mother32344,1,9.333333333
475,MS,M,15,R,LE3,T,1,3,4,at_home,other,reputation,father,3,1,0,no,yes,1,no,yes,yes,yes,yes,no,4,2,4,3,5,8,3,2,10,11,11,por,noyesRyesyes4yes310no15LE3T1at_homeotherreputation2noMyesMS3father43532,1,10.66666667
